"SYMBOL","СTO_1","СTO_2","СTO_3","СTO_4","СTO_5","СTO_6","СTO_7","СTO_8","СTO_9","СTO_10"
"SMG1P7","48","39","22","45","59","11","10","73","30","13"
"SMG5","3339","2696","4710","3017","4362","2558","2516","1896","1918","1049"
"SMG6","2949","485","1490","2311","2014","1438","828","1317","843","615"
"SMG7","3748","2605","4089","4197","4672","3959","4442","2526","1769","1623"
"SMG7-AS1","21","17","25","25","61","15","22","10","9","8"
"SMG8","409","676","954","482","479","610","1015","330","262","291"
"SMG9","1293","583","1266","720","1273","517","615","485","734","784"
"SMILR","0","27","1","1","8","0","3","0","0","7"
"SMIM1","16","50","726","20","38","47","46","9","28","59"
"SMIM10","17","57","184","21","148","72","49","38","110","63"
"SMIM10L1","957","1092","820","671","970","526","1377","671","303","494"
"SMIM10L2A","124","51","274","342","399","62","90","106","85","59"
"SMIM10L2B","75","28","88","79","72","38","41","41","41","35"
"SMIM10L2B-AS1","2","1","0","0","0","0","0","0","1","0"
"SMIM11A","0","0","0","0","0","0","0","0","0","0"
"SMIM11P1","0","0","0","0","0","0","0","0","0","0"
"SMIM12","431","2891","2904","555","975","484","1399","538","522","774"
"SMIM12P1","0","0","0","0","0","0","0","0","0","0"
"SMIM13","378","1048","685","356","322","413","564","583","176","211"
"SMIM14","1451","633","8264","732","7127","1841","1589","701","3689","1196"
"SMIM15","3471","1968","4476","804","2411","1366","1772","945","1526","826"
"SMIM15-AS1","371","134","544","165","326","176","226","123","99","108"
"SMIM17","17","0","3","1","6","1","0","1","2","1"
"SMIM18","1","1","0","1","0","1","0","0","0","0"
"SMIM19","925","889","719","1087","917","332","670","604","583","537"
"SMIM2","1","9","7","1","18","4","3","5","2","10"
"SMIM2-AS1","11","28","16","0","51","8","4","3","6","10"
"SMIM2-IT1","0","5","0","0","2","0","0","0","0","0"
"SMIM20","412","272","1199","343","733","426","589","315","355","539"
"SMIM21","0","0","0","0","0","0","0","0","0","1"
"SMIM22","92","1484","4767","13","2644","702","134","12","718","879"
"SMIM23","0","3","1","0","0","2","0","0","0","0"
"SMIM24","8","49","49","38","4622","19","6","6","4","4"
"SMIM25","66","188","427","55","868","442","168","181","253","168"
"SMIM26","243","262","470","300","316","124","263","95","120","171"
"SMIM27","54","79","194","106","101","46","85","81","79","60"
"SMIM28","0","0","0","0","0","0","0","0","0","0"
"SMIM29","205","707","1497","594","594","387","683","584","216","376"
"SMIM3","320","2181","2921","365","404","382","1562","491","398","823"
"SMIM4","193","193","827","281","425","310","353","154","204","155"
"SMIM5","125","231","371","47","281","61","26","13","99","64"
"SMIM6","4","6","407","2","992","12","5","6","52","32"
"SMIM7","701","867","1456","847","1029","592","649","747","620","653"
"SMIM8","311","168","250","240","189","125","159","20","89","75"
"SMIM9","0","0","0","0","1","0","0","0","1","0"
"SMKR1","10","16","194","427","35","103","21","146","4","10"
"SMLR1","0","1","1","1","4","0","1","0","0","0"
"SMN1","149","179","207","90","72","47","145","82","74","67"
"SMN2","125","151","184","61","1","13","1","4","101","50"
"SMNDC1","1196","2015","1496","511","1032","648","1382","597","692","580"
"SMO","1277","284","620","2980","264","446","1545","2337","152","239"
"SMOC1","3","1082","99","2633","2200","162","13","133","57","8"
"SMOC2","288","211","2686","767","724","849","2463","665","866","862"
"SMOX","954","904","228","938","2903","165","382","363","116","512"
"SMPD1","756","552","2409","417","1407","872","572","385","551","760"
"SMPD2","585","700","732","460","481","224","326","169","180","233"
"SMPD3","106","208","182","54","2731","246","38","41","96","46"
"SMPD4","3630","3425","4276","4362","2433","2380","3840","2676","1483","2254"
"SMPD4P1","256","135","0","25","1","1","0","8","0","27"
"SMPD4P2","0","1","0","0","0","0","0","0","0","0"
"SMPD5","44","112","82","59","60","11","23","58","13","38"
"SMPDL3A","241","601","982","73","1981","253","592","160","1041","759"
"SMPDL3B","71","266","3585","195","1324","795","399","232","1786","180"
"SMPX","0","0","13","10","7","3","0","0","2","10"
"SMR3A","0","0","0","0","1","0","0","0","0","0"
"SMR3B","0","0","0","0","0","0","0","0","0","0"
"SMS","1959","1964","4338","7299","3306","3206","8687","3817","979","1529"
"SMTN","1895","1521","1105","807","1576","777","1240","867","762","2413"
"SMTNL1","2","74","10","13","2","15","4","4","10","0"
"SMTNL2","44","18","102","9","36","91","9","13","12","69"
"SMU1","1448","1415","2591","1837","1975","2051","2188","1891","1315","1168"
"SMUG1","507","1958","1550","739","1359","694","503","613","309","547"
"SMUG1P1","0","0","0","0","1","0","0","0","0","0"
"SMURF1","1544","8903","3075","2369","4617","1796","1959","1588","1842","1171"
"SMURF2","1129","1353","3774","740","1751","1076","1495","633","2276","586"
"SMURF2P1","3","0","9","17","5","0","1","3","2","0"
"SMYD1","0","0","0","0","0","0","0","0","0","0"
"SMYD2","863","1898","1583","1356","1091","1298","2565","984","585","745"
"SMYD3","399","408","902","500","572","381","770","1073","364","850"
"SMYD3-IT1","0","0","0","0","1","0","0","0","0","0"
"SMYD4","511","251","439","1067","415","317","247","408","159","138"
"SMYD5","675","1360","1886","1547","634","1009","999","1609","518","716"
"SNAI1","19","156","309","70","219","83","121","80","53","202"
"SNAI1P1","0","0","0","0","0","0","0","0","0","1"
"SNAI2","2261","4569","292","646","208","204","3165","553","171","1077"
"SNAI3","10","17","109","52","47","28","35","71","57","22"
"SNAI3-AS1","23","19","127","34","41","36","20","44","30","26"
"SNAP23","1309","2283","4154","620","4492","1275","1795","1112","1575","1084"
"SNAP23P1","1","0","0","0","0","1","1","0","0","0"
"SNAP25","49","14","50","17","17","114","18","18","18","65"
"SNAP25-AS1","36","42","39","81","46","57","47","31","11","45"
"SNAP29","1184","843","1570","877","1770","1130","1536","619","675","972"
"SNAP47","1141","2250","1989","1397","1304","2042","2764","1072","732","1038"
"SNAP47-AS1","2","0","1","4","1","0","0","1","1","0"
"SNAP91","8","2","1","12","4","0","52","1","0","1"
"SNAPC1","409","461","396","495","163","149","558","204","130","176"
"SNAPC2","253","255","903","652","612","185","471","274","386","521"
"SNAPC3","804","558","1127","422","971","731","2869","397","783","542"
"SNAPC4","381","332","368","792","495","260","249","393","336","130"
"SNAPC5","405","891","799","296","656","295","578","294","338","325"
"SNAPIN","1086","1240","2992","890","982","923","1578","808","515","660"
"SNCA","646","194","121","332","189","89","839","391","59","441"
"SNCA-AS1","6","0","1","3","0","0","1","2","0","5"
"SNCAIP","430","237","109","181","76","49","235","75","37","101"
"SNCB","4","10","3","128","0","1","83","5","0","6"
"SNCG","34","1665","220","32","603","1361","219","34","42","65"
"SND1","4789","3967","9526","5091","8162","5053","10404","9652","4494","7497"
"SNED1","360","250","1741","319","1140","711","550","445","750","502"
"SNF8","924","1972","2920","1767","1438","1269","1548","1007","892","1185"
"SNHG1","1208","2290","606","1063","546","206","1021","1429","539","348"
"SNHG10","119","166","84","515","69","34","65","77","70","39"
"SNHG11","220","277","203","180","326","75","179","139","106","184"
"SNHG12","169","288","616","175","390","59","78","290","199","93"
"SNHG14","1860","477","1645","2697","799","465","261","423","907","281"
"SNHG15","322","1217","934","928","297","123","1214","709","577","285"
"SNHG16","2232","2637","2892","1696","1630","1390","5177","1568","1727","1773"
"SNHG17","516","861","605","485","324","118","518","744","221","257"
"SNHG18","309","39","286","39","237","33","122","50","125","627"
"SNHG19","314","167","236","221","144","41","285","70","113","70"
"SNHG20","93","93","97","200","89","45","68","108","93","14"
"SNHG21","7","8","8","9","9","3","32","9","9","7"
"SNHG22","89","93","148","160","402","108","22","43","90","86"
"SNHG25","15","5","5","15","8","0","6","11","3","4"
"SNHG26","26","84","61","224","23","9","216","183","22","13"
"SNHG27","0","0","0","0","0","1","0","0","0","0"
"SNHG28","211","208","374","199","673","429","601","397","332","80"
"SNHG3","256","1083","303","644","341","102","459","687","507","123"
"SNHG5","556","972","1566","1259","3630","1149","5103","328","1906","3969"
"SNHG6","692","2845","2386","921","1022","599","1801","755","608","977"
"SNHG7","342","736","1659","1532","861","370","508","376","970","599"
"SNHG8","430","835","1755","266","1090","223","651","231","947","677"
"SNHG9","105","51","105","14","51","15","50","10","36","19"
"SNIP1","487","636","1580","319","533","374","680","291","432","267"
"SNN","1064","2380","2703","698","1234","1588","761","552","578","544"
"SNORA1","0","0","0","0","0","0","0","0","0","0"
"SNORA108","0","0","0","0","0","0","0","0","0","0"
"SNORA11","2","3","4","1","2","0","1","0","2","1"
"SNORA11B","0","0","0","2","1","0","1","0","0","0"
"SNORA11C","0","0","0","0","0","0","0","0","0","0"
"SNORA11E","0","0","0","0","0","0","0","0","0","0"
"SNORA12","2","0","1","1","0","0","2","1","1","0"
"SNORA13","3","5","0","0","1","0","0","1","0","0"
"SNORA14A","0","1","1","2","0","1","2","1","0","0"
"SNORA14B","4","2","3","4","1","4","29","3","0","1"
"SNORA15","0","2","0","1","0","0","0","0","0","0"
"SNORA16B","1","1","1","1","5","1","0","3","3","0"
"SNORA18","0","0","0","0","0","0","0","0","0","0"
"SNORA19","0","0","0","1","2","0","0","0","0","0"
"SNORA20","0","0","0","0","0","0","0","0","1","0"
"SNORA21","0","0","0","0","0","0","0","0","0","0"
"SNORA22","3","1","1","1","3","1","1","2","1","1"
"SNORA23","2","2","1","1","0","2","3","1","3","2"
"SNORA26","14","17","2","6","9","0","0","7","9","1"
"SNORA27","0","0","0","0","0","0","0","0","0","0"
"SNORA28","2","2","1","3","2","1","0","1","1","0"
"SNORA29","0","0","0","0","0","0","0","0","0","0"
"SNORA2A","4","6","2","4","3","2","0","3","0","1"
"SNORA2B","0","1","1","0","1","0","0","0","0","0"
"SNORA2C","1","0","2","1","1","0","3","0","0","1"
"SNORA30","0","1","0","1","0","0","0","0","0","0"
"SNORA31","0","2","1","4","7","0","0","1","0","0"
"SNORA33","50","48","8","21","13","2","2","10","18","5"
"SNORA35","0","0","0","0","0","0","0","0","0","0"
"SNORA36A","0","0","0","0","0","0","0","0","0","0"
"SNORA36B","0","0","0","0","0","0","0","0","0","0"
"SNORA36C","0","0","0","0","0","0","0","1","0","0"
"SNORA37","0","0","0","0","1","0","0","0","0","0"
"SNORA38","0","0","0","0","0","0","0","0","0","0"
"SNORA38B","1","0","0","1","0","1","1","0","1","0"
"SNORA3A","0","0","0","0","0","0","0","0","0","0"
"SNORA3B","5","1","3","4","1","0","1","3","1","1"
"SNORA4","0","0","0","0","0","0","0","0","0","0"
"SNORA41","0","0","0","0","0","0","0","0","0","0"
"SNORA46","0","1","1","0","0","0","0","1","0","0"
"SNORA47","2","0","1","2","2","1","0","0","0","0"
"SNORA48","0","0","0","0","0","0","0","0","0","0"
"SNORA49","1","0","0","2","0","0","1","0","0","0"
"SNORA50A","0","0","0","0","0","0","0","0","0","0"
"SNORA51","0","0","0","0","0","0","0","1","0","0"
"SNORA52","0","0","0","0","0","0","0","0","0","0"
"SNORA53","2","8","2","4","3","0","0","2","1","0"
"SNORA54","0","0","2","1","1","0","0","0","2","0"
"SNORA55","2","2","1","3","13","1","0","3","2","0"
"SNORA56","0","0","0","0","0","0","0","0","0","0"
"SNORA58","1","2","1","1","2","1","1","0","1","0"
"SNORA59A","10","4","5","5","3","7","2","3","4","2"
"SNORA59B","0","0","1","1","0","0","0","1","0","0"
"SNORA5A","2","1","2","3","2","2","0","5","2","0"
"SNORA5B","0","0","0","0","0","0","0","0","0","0"
"SNORA5C","12","12","5","16","9","2","12","8","1","2"
"SNORA60","9","7","2","2","7","2","1","1","3","2"
"SNORA62","0","0","0","0","0","0","0","0","0","0"
"SNORA63","0","0","0","0","0","0","0","0","0","0"
"SNORA64","0","0","0","0","0","0","0","0","0","0"
"SNORA65","6","21","9","16","9","1","3","12","5","3"
"SNORA66","6","14","6","9","4","2","6","4","9","1"
"SNORA68","0","0","0","0","0","0","0","0","0","0"
"SNORA69","0","1","3","0","0","1","0","0","0","0"
"SNORA70","0","0","0","0","0","0","0","0","0","0"
"SNORA70B","0","3","0","0","0","0","1","0","0","0"
"SNORA70C","0","0","0","0","0","0","0","0","0","0"
"SNORA70D","0","0","0","0","0","0","0","0","0","0"
"SNORA70E","0","0","0","0","0","0","0","0","0","0"
"SNORA70F","0","0","1","2","1","1","0","0","1","1"
"SNORA70G","0","1","0","0","1","0","0","0","0","0"
"SNORA71A","2","7","1","8","1","1","3","6","2","4"
"SNORA71B","8","15","8","8","5","8","2","5","7","3"
"SNORA71C","6","12","0","8","1","1","2","6","1","1"
"SNORA71D","1","0","0","0","2","0","0","1","0","0"
"SNORA73B","14","36","30","22","8","8","3","11","15","10"
"SNORA74A","2","1","0","2","0","0","0","0","0","0"
"SNORA74B","2","4","1","1","0","0","2","2","2","0"
"SNORA74C-2","1","0","0","0","0","0","0","0","1","0"
"SNORA75","1","8","5","3","1","0","2","2","4","0"
"SNORA77","0","2","1","2","0","0","0","2","1","0"
"SNORA79","0","0","0","0","0","0","0","0","0","0"
"SNORA7B","0","2","1","0","3","1","1","0","0","0"
"SNORA8","0","0","0","0","0","0","0","0","0","0"
"SNORA80A","0","0","0","0","0","0","0","0","0","0"
"SNORA80B","1","0","0","4","1","2","0","1","0","0"
"SNORA80E","1","1","1","0","4","1","2","4","2","0"
"SNORA81","0","0","0","0","0","0","0","0","0","0"
"SNORA84","0","0","0","0","0","0","0","0","0","0"
"SNORD10","0","0","0","0","0","0","0","0","0","0"
"SNORD100","17","7","8","6","3","1","4","4","11","2"
"SNORD101","8","10","1","10","6","2","2","4","5","0"
"SNORD102","0","0","0","0","0","0","0","0","0","0"
"SNORD104","31","8","12","14","20","3","5","18","15","1"
"SNORD105","1","1","0","0","0","0","0","1","0","1"
"SNORD105B","0","0","0","0","0","0","0","0","0","0"
"SNORD108","0","0","0","0","0","0","0","0","0","0"
"SNORD109B","0","0","0","0","0","0","0","0","0","0"
"SNORD11","0","3","0","9","0","1","0","1","1","0"
"SNORD111","0","0","0","0","0","0","0","0","0","0"
"SNORD111B","0","0","0","0","0","0","0","0","0","0"
"SNORD113-1","1","1","0","0","0","0","0","0","0","0"
"SNORD113-2","0","0","0","0","0","0","0","0","0","0"
"SNORD113-3","2","2","0","0","0","0","0","0","0","0"
"SNORD113-4","0","0","0","0","0","0","0","0","0","0"
"SNORD113-5","0","1","0","0","0","0","0","0","0","0"
"SNORD113-6","0","0","0","0","0","0","0","0","0","0"
"SNORD113-7","0","0","0","0","0","0","0","0","0","0"
"SNORD113-8","1","0","0","0","0","0","0","0","0","0"
"SNORD113-9","0","0","0","0","0","0","0","0","0","0"
"SNORD114-1","0","0","0","0","0","0","0","0","0","0"
"SNORD114-10","1","2","0","0","0","0","0","0","0","0"
"SNORD114-11","0","0","0","0","0","0","0","0","0","0"
"SNORD114-12","0","0","0","0","0","0","0","0","0","0"
"SNORD114-13","0","0","0","0","0","0","0","0","0","0"
"SNORD114-14","0","0","0","0","0","0","0","0","0","0"
"SNORD114-15","0","0","0","0","0","0","0","0","0","0"
"SNORD114-16","0","0","0","0","0","0","0","0","0","0"
"SNORD114-17","0","0","0","0","0","0","0","0","0","0"
"SNORD114-18","0","0","0","0","0","0","0","0","0","0"
"SNORD114-19","0","0","0","0","0","0","0","0","0","0"
"SNORD114-2","0","1","0","0","0","0","0","0","0","0"
"SNORD114-20","1","1","0","0","0","0","0","0","0","0"
"SNORD114-21","0","0","0","0","0","0","0","0","0","0"
"SNORD114-22","0","0","0","0","0","0","0","0","0","0"
"SNORD114-23","0","0","0","0","0","0","0","0","0","0"
"SNORD114-24","0","0","0","0","0","0","0","0","0","0"
"SNORD114-25","0","1","0","0","0","0","0","0","0","0"
"SNORD114-26","0","0","0","0","0","0","0","0","0","0"
"SNORD114-27","0","0","0","0","0","0","0","0","0","0"
"SNORD114-28","0","0","0","0","0","0","0","0","0","0"
"SNORD114-29","0","0","0","0","0","0","0","0","0","0"
"SNORD114-3","1","1","0","0","0","0","0","0","0","0"
"SNORD114-30","0","0","0","0","0","0","0","0","0","0"
"SNORD114-31","0","0","0","0","0","0","0","0","0","0"
"SNORD114-4","0","0","0","0","0","0","0","0","0","0"
"SNORD114-5","0","0","0","0","0","0","0","0","0","0"
"SNORD114-6","0","0","0","0","0","0","0","0","0","0"
"SNORD114-7","0","0","0","0","0","0","0","0","0","0"
"SNORD114-9","0","0","0","0","0","0","0","0","0","0"
"SNORD115-1","0","0","0","0","0","0","0","0","0","0"
"SNORD115-10","0","0","0","0","0","0","0","0","0","0"
"SNORD115-11","0","0","0","0","0","0","0","0","0","0"
"SNORD115-12","0","0","0","0","0","0","0","0","0","0"
"SNORD115-14","0","0","0","0","0","0","0","0","0","0"
"SNORD115-15","0","0","0","0","0","0","0","0","0","0"
"SNORD115-16","0","0","0","0","0","0","0","0","0","0"
"SNORD115-17","0","0","0","0","0","0","0","0","0","0"
"SNORD115-18","0","0","0","0","0","0","0","0","0","0"
"SNORD115-19","0","0","0","0","0","0","0","0","0","0"
"SNORD115-2","0","0","0","0","0","0","0","0","0","0"
"SNORD115-20","0","0","0","0","0","0","0","0","0","0"
"SNORD115-21","0","0","0","0","0","0","0","0","0","0"
"SNORD115-22","0","0","0","0","0","0","0","0","0","0"
"SNORD115-23","0","0","0","0","0","0","0","0","0","0"
"SNORD115-24","0","0","0","0","0","0","0","0","0","0"
"SNORD115-25","0","0","0","0","0","0","0","0","0","0"
